#      z (A) rho (1e-6/A2) irho (1e-6/A2) rhoM (1e-6/A2) theta (degrees)
-10.00000000   3.54000000   0.00000000   0.00000000 270.00000000
  0.00000000   3.54000000   0.00000000   0.00000000 270.00000000
  0.00000000   3.70000000   0.00000000   1.30000000 270.00000000
  0.30000000   3.70000000   0.00000000   1.30000000 270.00000000
  0.30000000   3.70000000   0.00000000   1.30000000 270.00000000
  0.60000000   3.70000000   0.00000000   1.30000000 270.00000000
  0.60000000   3.70000000   0.00000000   1.30000000 270.00000000
  0.90000000   3.70000000   0.00000000   1.30000000 270.00000000
  0.90000000   3.70000000   0.00000000   1.30000000 270.00000000
  1.20000000   3.70000000   0.00000000   1.30000000 270.00000000
  1.20000000   3.70000000   0.00000000   1.30000000 270.00000000
  1.50000000   3.70000000   0.00000000   1.30000000 270.00000000
  1.50000000   3.70000000   0.00000000   1.30000000 270.00000000
  1.80000000   3.70000000   0.00000000   1.30000000 270.00000000
  1.80000000   3.70000000   0.00000000   1.30000000 270.00000000
  2.10000000   3.70000000   0.00000000   1.30000000 270.00000000
  2.10000000   3.70000000   0.00000000   1.30000000 270.00000000
  2.40000000   3.70000000   0.00000000   1.30000000 270.00000000
  2.40000000   3.70000000   0.00000000   1.30000000 270.00000000
  2.70000000   3.70000000   0.00000000   1.30000000 270.00000000
  2.70000000   3.70000000   0.00000000   1.30000000 270.00000000
  3.00000000   3.70000000   0.00000000   1.30000000 270.00000000
  3.00000000   3.70000000   0.00000000   1.30000000 270.00000000
  3.30000000   3.70000000   0.00000000   1.30000000 270.00000000
  3.30000000   3.70000000   0.00000000   1.30000000 270.00000000
  3.60000000   3.70000000   0.00000000   1.30000000 270.00000000
  3.60000000   3.70000000   0.00000000   1.30000000 270.00000000
  3.90000000   3.70000000   0.00000000   1.30000000 270.00000000
  3.90000000   3.70000000   0.00000000   1.30000000 270.00000000
  4.20000000   3.70000000   0.00000000   1.30000000 270.00000000
  4.20000000   3.70000000   0.00000000   1.30000000 270.00000000
  4.50000000   3.70000000   0.00000000   1.30000000 270.00000000
  4.50000000   3.70000000   0.00000000   1.30000000 270.00000000
  4.80000000   3.70000000   0.00000000   1.30000000 270.00000000
  4.80000000   3.70000000   0.00000000   1.30000000 270.00000000
  5.10000000   3.70000000   0.00000000   1.30000000 270.00000000
  5.10000000   3.70000000   0.00000000   1.30000000 270.00000000
  5.40000000   3.70000000   0.00000000   1.30000000 270.00000000
  5.40000000   3.70000000   0.00000000   1.30000000 270.00000000
  5.70000000   3.70000000   0.00000000   1.30000000 270.00000000
  5.70000000   3.70000000   0.00000000   1.30000000 270.00000000
  6.00000000   3.70000000   0.00000000   1.30000000 270.00000000
  6.00000000   3.70000000   0.00000000   1.30000000 270.00000000
  6.30000000   3.70000000   0.00000000   1.30000000 270.00000000
  6.30000000   3.70000000   0.00000000   1.30000000 270.00000000
  6.60000000   3.70000000   0.00000000   1.30000000 270.00000000
  6.60000000   3.70000000   0.00000000   1.30000000 270.00000000
  6.90000000   3.70000000   0.00000000   1.30000000 270.00000000
  6.90000000   3.70000000   0.00000000   1.30000000 270.00000000
  7.20000000   3.70000000   0.00000000   1.30000000 270.00000000
  7.20000000   3.70000000   0.00000000   1.30000000 270.00000000
  7.50000000   3.70000000   0.00000000   1.30000000 270.00000000
  7.50000000   3.70000000   0.00000000   1.30000000 270.00000000
  7.80000000   3.70000000   0.00000000   1.30000000 270.00000000
  7.80000000   3.70000000   0.00000000   1.30000000 270.00000000
  8.10000000   3.70000000   0.00000000   1.30000000 270.00000000
